Genre, x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26
Hip-Hop,0.5550439357757568,0.22133740782737732,1659.977484346929,2170.1886142374537,3484.6526527404785,3,-176.97702026367188,157.95669555664062,-24.236963272094727,63.167999267578125,24.593210220336914,16.258960723876953,8.685121536254883,6.8988447189331055,10.700170516967773,2.2916476726531982,4.303162574768066,-0.5733239054679871,5.939218997955322,3.9650673866271973,0.7319977283477783,1.639426589012146,1.3899685144424438,2.594740390777588,4.145709991455078,2.176588535308838
Hip-Hop,0.49179327487945557,0.2947387397289276,2935.924185063726,3320.4161450911356,6499.92831412544,0,-93.25226593017578,131.00924682617188,-22.274629592895508,58.11491775512695,-18.624425888061523,19.45804214477539,-14.932901382446289,8.957183837890625,-7.808720588684082,-4.265614986419678,-3.224039077758789,-0.6203530430793762,7.668359756469727,0.08479958027601242,7.017999649047852,-2.540773391723633,3.1077983379364014,-0.5211282968521118,5.274055480957031,-1.6212022304534912
Hip-Hop,0.4108506739139557,0.34554049372673035,2501.4976553058477,2977.3270490800974,5411.624642804806,1,-78.88367462158203,149.7617950439453,-28.079132080078125,61.76906967163086,-12.691476821899414,26.239784240722656,-7.671299457550049,6.0913214683532715,-0.025468498468399048,9.151500701904297,-1.2938141822814941,0.17201973497867584,8.254587173461914,5.033114433288574,7.124210834503174,-1.777443766593933,4.066809177398682,-4.763201713562012,3.1140995025634766,-5.471902370452881
Hip-Hop,0.5599784255027771,0.3121415376663208,3913.5306982870893,4068.9241262178384,8986.717202629841,3,-63.08723449707031,119.84685516357422,-20.018430709838867,53.8896598815918,-31.31888771057129,48.076873779296875,-16.002906799316406,21.905845642089844,-4.769510746002197,7.6210103034973145,2.8729517459869385,0.1574624925851822,6.4972734451293945,-6.125399589538574,8.455638885498047,-4.601752281188965,9.007979393005371,-3.4078283309936523,4.398415565490723,-5.335883617401123
Hip-Hop,0.5594494342803955,0.2688347399234772,1931.125439340126,2536.066384535819,3963.2799323853637,12,-140.13572692871094,161.43341064453125,-13.608238220214844,46.93465805053711,2.944157123565674,24.754642486572266,-2.2650058269500732,4.620530605316162,6.409980773925781,-2.0240633487701416,9.779182434082031,6.850604057312012,8.960618019104004,-0.8884921073913574,6.148272514343262,2.3595521450042725,-1.4110027551651,5.9360127449035645,1.8631923198699951,-4.04497766494751
Hip-Hop,0.4611031413078308,0.2714652419090271,2834.656829597109,3498.7824924525175,6637.5362347047185,2,-113.40350341796875,131.4783477783203,-6.974132537841797,60.695472717285156,-14.070261001586914,34.62343215942383,-8.139466285705566,10.920095443725586,-1.5541054010391235,9.91318416595459,-6.418698310852051,3.4529776573181152,8.204495429992676,2.4077017307281494,11.319564819335938,-2.0334951877593994,10.063109397888184,-1.0128836631774902,3.834725856781006,-6.1597208976745605
Hip-Hop,0.4899718165397644,0.30766627192497253,2812.6768992325356,3155.361869075184,6014.2623555389955,6,-94.27275085449219,137.17974853515625,-34.982666015625,45.954559326171875,-16.51750373840332,31.309524536132812,-6.016917705535889,18.748533248901367,0.10358777642250061,10.107881546020508,3.938112258911133,3.698760509490967,12.962575912475586,-1.442622184753418,0.8074045181274414,-5.353718280792236,2.3969759941101074,-4.620677947998047,6.0062150955200195,-1.9654208421707153
Hip-Hop,0.5425384640693665,0.34994804859161377,2750.747871941562,3285.093169693763,6433.61918569124,0,-76.14006805419922,145.8939971923828,-29.019792556762695,61.79872131347656,-15.061277389526367,38.197540283203125,-7.1614837646484375,17.61575698852539,5.960890769958496,2.002328634262085,6.7763261795043945,-0.6934887766838074,10.728879928588867,1.7855337858200073,7.563338756561279,-0.12494304776191711,5.636906623840332,-0.18719454109668732,5.664778232574463,0.002870013006031513
Hip-Hop,0.5657079219818115,0.162287175655365,2977.955167530991,2947.6216071083154,5923.129846530358,0,-147.16119384765625,126.77091979980469,-47.18755340576172,42.16068649291992,-4.6905317306518555,21.383085250854492,0.813862681388855,9.037012100219727,1.4762593507766724,7.814259052276611,4.671929836273193,-0.9788928627967834,3.6566505432128906,-2.0727365016937256,5.483414173126221,-1.7687897682189941,4.164583206176758,0.8360812067985535,6.175807952880859,2.8007593154907227
Hip-Hop,0.4888581931591034,0.2667037546634674,2335.702060517176,2967.634730644489,5374.2297406213365,2,-116.29044342041016,148.30821228027344,-16.676082611083984,51.12909698486328,-10.353715896606445,20.225801467895508,-4.98173713684082,11.0089111328125,12.072699546813965,3.722846746444702,1.112793207168579,-2.9840478897094727,1.5569205284118652,4.142262935638428,4.12780237197876,-0.07027815282344818,6.08118200302124,-1.3449957370758057,3.651695728302002,1.63255774974823
Hip-Hop,0.5289468169212341,0.29558125138282776,2548.4405096332457,2972.749550282475,5440.091554165446,5,-97.5945816040039,146.643798828125,-33.074440002441406,49.864376068115234,-10.944100379943848,26.350595474243164,-8.397420883178711,12.223201751708984,2.151625871658325,0.005554080009460449,6.082312107086182,-1.3801360130310059,4.82952880859375,1.035032868385315,5.669764518737793,0.1351078897714615,4.124974250793457,-0.5915181636810303,4.049961566925049,-2.6189355850219727
Hip-Hop,0.4425485134124756,0.282595157623291,3236.254951435802,3478.239728162488,7126.21120081697,11,-76.76671600341797,128.743896484375,-35.127471923828125,40.46727752685547,-28.661052703857422,30.802309036254883,-15.050097465515137,9.805180549621582,-4.554530143737793,1.9207557439804077,1.6267584562301636,1.3209606409072876,4.920647144317627,0.057018619030714035,4.366743087768555,-3.7986154556274414,1.03847074508667,-3.960527181625366,4.029116153717041,-6.013873100280762
Hip-Hop,0.4824141263961792,0.3151940107345581,3012.9382275572366,3429.5168537847585,6720.042971804144,0,-81.19290161132812,135.56405639648438,-26.402490615844727,54.517547607421875,-17.651771545410156,29.561370849609375,-17.44990348815918,15.492679595947266,-8.24594783782959,-4.203382968902588,-1.839321494102478,-2.797668218612671,-1.1274487972259521,-2.9094128608703613,8.497506141662598,-5.637329578399658,6.967845916748047,-3.6169180870056152,7.472862243652344,-2.783737897872925
Hip-Hop,0.6236638426780701,0.3536215126514435,2288.9227332211326,3004.2670029987376,5496.52049521908,0,-139.58213806152344,131.391845703125,-14.651673316955566,59.44599914550781,-5.91362190246582,35.801734924316406,5.9632134437561035,-0.9145424962043762,7.85056209564209,-2.6230199337005615,6.005014419555664,11.319549560546875,1.174519658088684,0.1668969690799713,11.567615509033203,0.3976045250892639,0.056577086448669434,2.8814244270324707,7.045753002166748,-0.7010430097579956
Hip-Hop,0.476767897605896,0.21759696304798126,3456.4574757302425,3613.5427517543494,7530.658830233184,16,-105.03762817382812,116.7872543334961,-25.14569664001465,50.25844955444336,-15.817662239074707,28.923072814941406,-9.05833911895752,14.972159385681152,-8.984320640563965,3.493457794189453,-1.1167014837265015,-1.5520323514938354,1.384451150894165,-1.7390892505645752,3.6303446292877197,-8.35616397857666,1.7300471067428589,-5.7737627029418945,5.454188823699951,-4.590567111968994
Hip-Hop,0.6287149786949158,0.38714131712913513,2453.834017897482,2935.5739246793983,5443.772350902289,0,-88.42009735107422,148.17007446289062,-26.13238525390625,67.68267059326172,-10.402165412902832,33.780059814453125,0.3433757722377777,10.536782264709473,-0.9172038435935974,3.2990620136260986,5.546823024749756,1.9163377285003662,8.169926643371582,0.2517251670360565,10.823263168334961,0.9041253328323364,7.3317484855651855,3.1590166091918945,6.660040855407715,0.8457357883453369
Hip-Hop,0.5238965749740601,0.16215988993644714,3466.5071047756396,3392.9166806091835,7239.700185008793,7,-120.19868469238281,126.10735321044922,-44.52079772949219,76.86048889160156,-15.154021263122559,39.425933837890625,-13.367086410522461,17.468935012817383,2.0776255130767822,11.630826950073242,3.6177995204925537,-9.580504417419434,6.401666641235352,-6.678726673126221,10.357789039611816,4.973970413208008,5.547122478485107,-0.9940708875656128,1.3134782314300537,-5.559578895568848
Hip-Hop,0.6632564663887024,0.3503796458244324,2913.367435837493,3346.4141074143017,6124.310660641859,9,-103.76873016357422,128.96841430664062,-16.291357040405273,53.47591018676758,-0.382241427898407,49.28141403198242,-11.754474639892578,17.697410583496094,9.914791107177734,-2.736994743347168,2.6025118827819824,10.959121704101562,0.5569231510162354,-0.4830814599990845,11.58713436126709,1.0532965660095215,5.84602165222168,-3.5906217098236084,10.647791862487793,0.1607910543680191
Hip-Hop,0.44332563877105713,0.3039572536945343,2316.8837112611604,2745.763546090365,4832.557742074452,3,-76.45503997802734,168.0660858154297,-35.633575439453125,41.200599670410156,-16.197919845581055,21.881336212158203,-8.170777320861816,7.537060260772705,3.5441977977752686,2.2394022941589355,3.9994497299194336,2.3981435298919678,2.6827399730682373,-1.4477018117904663,3.575650453567505,0.8218165040016174,5.115999698638916,0.6010616421699524,6.506263256072998,-0.11418639123439789
Hip-Hop,0.5182987451553345,0.3155331015586853,3037.952198944715,3254.257727503183,6632.9499435424805,13,-89.84417724609375,132.15151977539062,-28.802474975585938,54.55015182495117,-17.027130126953125,29.523611068725586,-12.661974906921387,13.271504402160645,3.0269227027893066,-2.781308650970459,-4.158273220062256,-1.091439962387085,-0.13176417350769043,0.6914661526679993,-1.3215802907943726,-5.535649299621582,4.5567307472229,-6.089553356170654,4.700905799865723,-5.683333396911621
Hip-Hop,0.44438111782073975,0.21726416051387787,2589.673593474028,3060.6660539696372,5313.263154197615,15,-127.81256103515625,133.8936004638672,-29.594388961791992,34.07196807861328,-3.3121094703674316,24.48903465270996,-18.695768356323242,5.569146156311035,-0.865001380443573,-0.90101158618927,-1.0809283256530762,-0.12789179384708405,7.553958415985107,0.5912857055664062,5.883695125579834,0.6278771162033081,3.267155885696411,-2.055162191390991,4.9877777099609375,-0.560035228729248
Hip-Hop,0.5725260376930237,0.27964669466018677,3404.154088921039,3545.8627446744736,7406.368803642165,6,-91.07412719726562,122.53533172607422,-32.476585388183594,45.280723571777344,-22.99624252319336,30.123001098632812,-14.447861671447754,15.417875289916992,-1.0940252542495728,4.307696342468262,4.928922176361084,-3.21146559715271,4.075799942016602,1.1722484827041626,6.6584553718566895,-5.322576999664307,5.79584264755249,-2.002368450164795,1.4910470247268677,-4.189047336578369
Hip-Hop,0.4783405661582947,0.2775067389011383,2811.0017052135513,3279.627935084376,6336.690297162202,0,-78.10816192626953,144.21365356445312,-27.724533081054688,48.72486114501953,-20.097023010253906,27.3018798828125,-8.054067611694336,14.533740043640137,-4.968296051025391,3.7005276679992676,2.7364821434020996,0.06708396226167679,3.9132285118103027,-2.3903956413269043,3.4688963890075684,-2.543499231338501,5.939683437347412,-4.349558353424072,8.270379066467285,-1.2725152969360352
Hip-Hop,0.4632274806499481,0.23127108812332153,2984.327593421137,3275.9516081079337,6233.921230575645,2,-115.46931457519531,133.8040771484375,-22.065183639526367,32.441001892089844,-28.33915138244629,18.879100799560547,-10.234493255615234,14.522802352905273,-9.58098030090332,4.7235846519470215,2.7730984687805176,-4.014926910400391,1.882127285003662,-1.4775261878967285,2.652555227279663,-2.9186856746673584,9.112161636352539,-1.1906986236572266,2.712458848953247,-5.057422637939453
Hip-Hop,0.48498639464378357,0.29221805930137634,2825.70214009712,3236.541452074874,6360.544546215305,6,-61.28987503051758,148.57627868652344,-39.12216567993164,65.28963470458984,-21.900606155395508,27.379892349243164,-13.165489196777344,14.133017539978027,-2.124140739440918,1.2654447555541992,1.3249118328094482,1.1533170938491821,4.951167106628418,3.460982084274292,3.263400077819824,-1.2696802616119385,6.868772506713867,-4.427048683166504,4.950223445892334,-6.312047958374023
Hip-Hop,0.7007945775985718,0.45414772629737854,2025.9055609036523,2844.232438456777,4719.3393148263485,0,-157.25967407226562,130.7672576904297,-2.510118007659912,41.763614654541016,-4.689520835876465,31.51901626586914,8.903739929199219,13.433134078979492,-0.9817002415657043,12.728264808654785,4.248071670532227,10.016420364379883,12.065686225891113,7.338546276092529,18.191333770751953,7.118595600128174,15.332539558410645,6.007883548736572,9.631460189819336,2.987884044647217
Hip-Hop,0.5437014102935791,0.3452775776386261,2576.7830950889,3191.640667554637,5461.734148318435,5,-87.19345092773438,144.31637573242188,-18.061779022216797,50.875362396240234,0.06950528174638748,32.72530746459961,-10.160964965820312,10.280326843261719,-3.135228157043457,10.645256042480469,-2.661184072494507,6.343049049377441,0.09543561190366745,0.6968154907226562,5.357675075531006,-5.166866779327393,7.037917613983154,-5.976979732513428,7.049449443817139,-7.562228202819824
Hip-Hop,0.4220008850097656,0.3311716914176941,3056.4692706964747,3336.3908622203007,6524.577396016725,46,-82.5311050415039,135.34585571289062,-27.98279571533203,49.415138244628906,-20.238174438476562,26.10399627685547,-11.963462829589844,14.772275924682617,-3.2818543910980225,7.758700370788574,-4.966921806335449,7.82792329788208,2.362687826156616,0.4639730155467987,3.0303220748901367,-5.8887152671813965,2.3760690689086914,-9.593337059020996,1.7440414428710938,-12.302694320678711
Hip-Hop,0.5171055197715759,0.321946918964386,2235.9129521520576,2694.5703611975205,4767.649991747359,0,-110.67818450927734,151.58363342285156,-26.069561004638672,50.46184158325195,-14.307626724243164,16.83625602722168,-3.497020721435547,-0.16910071671009064,1.4327491521835327,10.512327194213867,5.4222187995910645,4.010435581207275,10.477065086364746,1.1164958477020264,6.625316143035889,3.0660274028778076,9.014732360839844,4.628270626068115,5.009162902832031,-0.45005738735198975
Hip-Hop,0.4213833212852478,0.2809140384197235,3420.7214948023975,3776.716617382107,8107.781724526849,8,-66.89122772216797,140.09739685058594,-20.930191040039062,57.368873596191406,-30.98400115966797,38.40159225463867,-19.016935348510742,16.451860427856445,-7.441136360168457,9.895264625549316,1.7638180255889893,1.0012965202331543,8.971253395080566,-4.801102638244629,12.71462345123291,-2.3267087936401367,1.4197986125946045,-5.397195816040039,8.383264541625977,-3.5254464149475098
Hip-Hop,0.46326780319213867,0.2960337698459625,3212.3627830849487,3404.4487017659253,7145.708047882474,17,-71.4322738647461,131.84426879882812,-23.401506423950195,63.715911865234375,-23.94843292236328,32.91318893432617,-11.313335418701172,2.1917688846588135,-7.322795867919922,-4.2648396492004395,-5.582827091217041,-2.3008241653442383,-0.21844223141670227,-4.479252338409424,-1.0954147577285767,-8.372414588928223,7.167080402374268,-4.270978927612305,1.3510751724243164,-5.39376974105835
Hip-Hop,0.4944562017917633,0.2957421541213989,2120.6902602055357,2727.751074134594,4502.426097353889,7,-131.70848083496094,155.06541442871094,-1.2397923469543457,36.22877502441406,-9.939661979675293,34.045135498046875,1.3414605855941772,7.818000316619873,9.235734939575195,3.6350157260894775,1.6949608325958252,2.202129602432251,1.515529990196228,-0.4405176043510437,7.391173362731934,2.607088565826416,-1.8078019618988037,-1.1050482988357544,6.386599540710449,-5.2749528884887695
Hip-Hop,0.4607393443584442,0.3499473035335541,3439.996020492644,3417.4683508070752,6963.708152233715,0,-85.36540985107422,117.29872131347656,-37.212684631347656,52.57347869873047,-22.708908081054688,33.936832427978516,-17.99284553527832,9.876739501953125,1.4229291677474976,3.875436305999756,0.3471341133117676,3.3442978858947754,2.5954062938690186,-4.203040599822998,7.322662353515625,-4.675970077514648,5.592606067657471,-0.18016313016414642,5.425934314727783,-4.059556007385254
Hip-Hop,0.4219989478588104,0.23705892264842987,2417.571926255434,2488.1750974746014,4869.810881173065,3,-138.474365234375,150.54971313476562,-40.768157958984375,65.82567596435547,3.3634984493255615,10.251786231994629,-0.4795173406600952,-1.338308334350586,5.399855613708496,-3.424900531768799,-1.1258416175842285,-2.2506206035614014,3.9601001739501953,-0.25323447585105896,-2.322350025177002,-2.795576572418213,1.0764228105545044,-1.9781948328018188,-4.722371578216553,-3.2115068435668945
Hip-Hop,0.44842982292175293,0.3508012294769287,2599.29027477766,2971.4013532957997,5653.075885660903,2,-80.38703918457031,147.5417938232422,-24.609067916870117,48.78984832763672,-28.282947540283203,26.05519676208496,-5.435194492340088,-5.390397548675537,2.027083158493042,-0.8891646265983582,5.682117462158203,-2.5487990379333496,2.706148386001587,-3.2395284175872803,6.1054582595825195,-2.5588841438293457,-4.9449543952941895,0.8710623383522034,2.503385305404663,-4.006840705871582
Hip-Hop,0.46831977367401123,0.3129897713661194,2280.5500895871633,2785.9955498256,4667.570107872361,6,-100.10332489013672,156.1358184814453,-29.469318389892578,35.949222564697266,-1.533987283706665,36.20762252807617,0.09105929732322693,9.490904808044434,-0.8988397121429443,7.9355902671813965,2.055023431777954,0.5314291715621948,4.78857946395874,-3.9726340770721436,4.14689826965332,-3.660836935043335,0.2265649288892746,0.6133547425270081,2.6666882038116455,-5.834944725036621
Hip-Hop,0.4730011224746704,0.338621586561203,3399.6207966271136,3441.6969365145724,7216.705233947253,18,-91.16728210449219,123.86659240722656,-21.820524215698242,46.3278694152832,-33.04513168334961,36.99152374267578,-11.844295501708984,2.425893545150757,4.9941086769104,4.270779132843018,0.6566515564918518,5.657871723175049,0.27867186069488525,-5.953943729400635,5.795616626739502,-3.887791156768799,2.8685526847839355,-2.0598769187927246,8.284433364868164,0.4942689836025238
Hip-Hop,0.484747052192688,0.2576525807380676,3420.452639563665,3727.7067817570105,7818.992995768611,4,-80.04412078857422,129.18711853027344,-25.029708862304688,53.39789581298828,-18.950481414794922,29.43817710876465,-19.107824325561523,23.236820220947266,-9.410456657409668,0.3004857301712036,1.2690781354904175,-4.569182395935059,1.0004440546035767,-2.498664379119873,4.993226051330566,-6.946979522705078,5.682292461395264,-6.441909313201904,4.582108020782471,-2.842970609664917
Hip-Hop,0.48051130771636963,0.35474836826324463,2899.204085922267,3451.3230462673405,6782.49617617966,11,-90.73550415039062,138.4190673828125,-11.247930526733398,44.49849319458008,-35.46579360961914,41.57537841796875,-12.22834300994873,5.302601337432861,6.714876651763916,-2.4340078830718994,4.830653667449951,10.255016326904297,6.586694717407227,3.3063108921051025,14.959296226501465,-0.09246275573968887,5.993247032165527,2.977936267852783,8.709785461425781,-1.3330211639404297
Hip-Hop,0.49452123045921326,0.31277018785476685,3614.321265999005,4081.1964058024128,8553.218934012168,20,-78.78886413574219,122.07440185546875,-7.136318683624268,61.00320053100586,-16.97500991821289,39.00650405883789,-20.866262435913086,28.072343826293945,-5.785857200622559,5.064009666442871,2.1802308559417725,1.543712854385376,-2.0057730674743652,0.9810438752174377,8.102738380432129,-4.024834632873535,9.125847816467285,-5.678227424621582,12.750555992126465,-5.1644511222839355
Hip-Hop,0.43330880999565125,0.25552356243133545,2751.592401557358,2751.470327747702,5610.948323122312,3,-113.44544219970703,142.35337829589844,-44.601898193359375,73.21895599365234,-4.136831760406494,12.881094932556152,-1.0795741081237793,6.2726898193359375,3.8472516536712646,-3.194028615951538,2.349514961242676,-2.6149232387542725,-3.9185914993286133,-6.656444072723389,-1.8944201469421387,-9.546708106994629,-2.9667599201202393,-1.987879991531372,-4.00468111038208,-4.124492168426514
Hip-Hop,0.5479434728622437,0.320243239402771,2846.0288904789995,3472.4902598630993,6215.690771999561,1,-111.79789733886719,135.9482879638672,7.372965335845947,51.73633575439453,-15.802611351013184,47.54353713989258,-6.758101940155029,13.521303176879883,0.6356756091117859,4.602721691131592,2.426081657409668,3.867687463760376,-2.3825948238372803,4.421604156494141,4.769722938537598,-5.507165908813477,5.024654865264893,-5.788803577423096,4.144657135009766,-4.97922420501709
Hip-Hop,0.4826867878437042,0.3346147835254669,2473.084284235024,3136.7187541438007,5632.339520521567,2,-126.05423736572266,148.86184692382812,8.719924926757812,61.71406173706055,-33.518802642822266,18.98427963256836,-7.264880180358887,2.383695602416992,-8.756389617919922,12.652839660644531,7.249734878540039,-0.3611655533313751,7.4206767082214355,4.119784832000732,4.768836498260498,-1.4739092588424683,5.5639967918396,-1.0007086992263794,4.886261463165283,-6.290674209594727
Hip-Hop,0.4867663085460663,0.3246428370475769,2249.5500823959496,2844.8527285123137,4615.964793376319,0,-106.08712005615234,147.71792602539062,-22.35509490966797,53.85578918457031,-1.7193206548690796,28.094066619873047,-5.144629001617432,13.662282943725586,1.788314700126648,1.9106699228286743,-2.5386455059051514,-2.9252867698669434,2.3860275745391846,-0.7225053906440735,6.020751476287842,-1.3071860074996948,5.455243110656738,-0.46604251861572266,4.844662666320801,-1.0901325941085815
Hip-Hop,0.5051233768463135,0.2817672789096832,2847.9842919225393,3618.6156546296666,6781.224201487339,3,-134.3794708251953,129.23611450195312,7.48845911026001,59.72905349731445,-8.43325424194336,35.82811737060547,-16.85971450805664,16.0777530670166,1.2778031826019287,0.9873195886611938,-0.058964185416698456,1.274096131324768,3.2879703044891357,0.43554267287254333,10.701742172241211,-1.3813835382461548,7.396246910095215,1.882583737373352,7.899720191955566,-2.6872174739837646
Hip-Hop,0.4097031056880951,0.29485705494880676,2375.594409958825,2932.2073781613904,4976.0127399619,3,-87.49240112304688,158.83975219726562,-26.219873428344727,39.339935302734375,-15.137285232543945,23.38596534729004,-15.360101699829102,6.234941482543945,-5.819952964782715,-5.037691116333008,-3.4829201698303223,-1.284961462020874,4.640928268432617,-3.4884164333343506,0.9976502060890198,-6.597355365753174,1.329827070236206,-7.20908260345459,-1.3824344873428345,-5.075061321258545
